Year,Month,Day,Country,State,Region,City,Latitude,Longitude,AttackType,Killed,Wounded,Target,Summary,Group,Target_type,Weapon_type
2014,5,4,Yemen,Shabwah,Middle East & North Africa,Ataq,14.531174,46.839874,Bombing/Explosion,0,2,Building,"05/04/2014: Assailants threw an explosive device at the Yemeni Central Bank in Ataq city, Shabwah governorate, Yemen. Two guards were wounded in the blast. No group claimed responsibility for the incident.",Unknown,Government (General),Explosives
2014,5,4,Yemen,Shabwah,Middle East & North Africa,Unknown,14.75463,46.516262,Bombing/Explosion,7,20,Outpost,"05/04/2014: A suicide bomber in an explosives-laden vehicle detonated at a military outpost in Shabwah governorate, Yemen. In addition to the assailant, six soldiers were killed and 20 others were injured in the blast. No group claimed responsibility for the incident.",Unknown,Military,Explosives
2014,5,4,Yemen,Shabwah,Middle East & North Africa,Unknown,14.881843,46.749953,Unknown,0,0,Patrol,"05/04/2014: Assailants attacked a military patrol in Al-Sa'id district, Shabwah governorate, Yemen. Although no information regarding casualties is available, the assailants stole unspecified property from the targeted patrol. This was one of three similar attacks against military patrols in Al-Sa'id on the same day. No group claimed responsibility for the incidents; however, sources attributed the attacks to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Unknown
2014,5,4,Yemen,Shabwah,Middle East & North Africa,Unknown,14.881843,46.749953,Unknown,0,0,Patrol,"05/04/2014: Assailants attacked a military patrol in Al-Sa'id district, Shabwah governorate, Yemen. Although no information regarding casualties is available, the assailants stole unspecified property from the targeted patrol. This was one of three similar attacks against military patrols in Al-Sa'id on the same day. No group claimed responsibility for the incidents; however, sources attributed the attacks to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Unknown
2014,5,4,Yemen,Shabwah,Middle East & North Africa,Unknown,14.881843,46.749953,Unknown,0,0,Patrol,"05/04/2014: Assailants attacked a military patrol in Al-Sa'id district, Shabwah governorate, Yemen. Although no information regarding casualties is available, the assailants stole unspecified property from the targeted patrol. This was one of three similar attacks against military patrols in Al-Sa'id on the same day. No group claimed responsibility for the incidents; however, sources attributed the attacks to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Unknown
2014,5,4,Yemen,Al Bayda,Middle East & North Africa,Bayda,13.985013,45.558479,Bombing/Explosion,0,0,Unknown,"05/04/2014: An explosive device was discovered and defused near an intelligence headquarters in Bayda city, Al-Bayda governorate, Yemen. No group claimed responsibility for the incident; however, attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Unknown,Explosives
2014,5,4,Yemen,Shabwah,Middle East & North Africa,Unknown,14.75463,46.516262,Bombing/Explosion,0,10,Unknown,"05/04/2014: A roadside bomb detonated in Shabwah governorate, Yemen. The blast struck a vehicle carrying assailants, wounding ten of them. No group claimed responsibility for the incident.",Unknown,Unknown,Explosives
2014,5,5,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Armed Assault,1,2,Embassy Guards,"05/05/2014: Assailants opened fire on vehicle carrying French security guards for the European Union (EU) delegation in Sanaa city, Amanat Al-Asimah governorate, Yemen. A French guard was killed and two others, including another French guard and a Yemeni driver, were injured in the attack. No group claimed responsibility for the incident; however, a source attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Government (Diplomatic),Firearms
2014,5,5,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Armed Assault,1,0,Commander: Mohammed Guawza,"05/05/2014: Assailants opened fire on Mohammed Guawza in Sanaa city, Amanat Al-Asimah governorate, Yemen. Guawza, a senior military commander at the Ministry of Defense's linguistics institute, was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Firearms
2014,5,5,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Bombing/Explosion,0,3,Bus,"05/05/2014: A roadside bomb detonated near a military bus in Sanaa city, Amanat Al-Asimah governorate, Yemen. At least three people were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Explosives
2014,5,5,Yemen,Al Bayda,Middle East & North Africa,Radaa,14.413989,44.837418,Unknown,0,0,Checkpoint,"05/05/2014: Assailants attacked a security checkpoint in Radaa city, Al-Bayda governorate, Yemen. There were no reported casualties in the attack. No group claimed responsibility for the incident.",Unknown,Military,Unknown
2014,5,5,Yemen,Shabwah,Middle East & North Africa,Ataq district,14.533581,46.807541,Bombing/Explosion,0,0,Unknown,"05/05/2014: Three explosive devices were discovered and safely defused at the Al-Sa'id Intersection in Ataq district, Shabwah governorate, Yemen. No group claimed responsibility for the incident.",Unknown,Unknown,Explosives
2014,5,6,Yemen,Marib,Middle East & North Africa,Al-Hatik,15.458333,45.386389,Bombing/Explosion,0,0,Oil Pipeline,"05/06/2014: An explosive device detonated underneath an oil pipeline in Al-Hatik town, Marib governorate, Yemen. No one was injured; however, the pipeline was damaged in the blast. This was one of two attacks within a 500 yard span on the pipeline on May 6, 2014. No group claimed responsibility for the incident; however, sources attributed the attack to Hamad Sa'id al-Surayhi, a tribesman.",Tribesmen,Utilities,Explosives
2014,5,6,Yemen,Marib,Middle East & North Africa,Al-Hatik,15.458333,45.386389,Bombing/Explosion,0,0,Oil Pipeline,"05/06/2014: An explosive device detonated underneath an oil pipeline in Al-Hatik town, Marib governorate, Yemen. No one was injured; however, the pipeline was damaged in the blast. This was one of two attacks within a 500 yard span on the pipeline on May 6, 2014. No group claimed responsibility for the incident; however, sources attributed the attack to Hamad Sa'id al-Surayhi, a tribesman.",Tribesmen,Utilities,Explosives
2014,5,6,Yemen,Marib,Middle East & North Africa,Unknown,15.515888,45.449806,Bombing/Explosion,0,0,Power Lines,"05/06/2014: Assailants attacked power transmission lines at the Marib power plant in Marib governorate, Yemen. There were no reports of casualties, but the attack caused a power outage. This was one of three overnight attacks on power lines in Marib. No group claimed responsibility for the incident.",Unknown,Utilities,Explosives
2014,5,7,Yemen,Lahij,Middle East & North Africa,Unknown,13.148959,44.85055,Armed Assault,3,1,Checkpoint,"05/07/2014: Assailants attacked a security checkpoint in Lahij governorate, Yemen. Three police officers were killed and another was injured in the assault; in addition, an unknown number of assailants were injured as a result of the clash. No group claimed responsibility for the incident; however, a security official suspected that the assailants were members of Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Police,Firearms
2014,5,7,Yemen,Adan,Middle East & North Africa,Aden,12.825647,44.846416,Assassination,0,1,Director of Intelligence for Aden International Airport: Lieutenant Colonel Nasir al-Muqayrih,"05/07/2014: Assailants attacked the motorcade of Lieutenant Colonel Nasir al-Muqayrih in Aden city, Adan governorate, Yemen. Although al-Muqayrih, the intelligence department director at the Aden International Airport, escaped unharmed, one of his bodyguards was severely injured in the assault. No group claimed responsibility for the incident.",Unknown,Government (General),Firearms
2014,5,7,Yemen,Lahij,Middle East & North Africa,Lahij,13.063399,44.880882,Assassination,0,1,Secretary-General of Local Council: Haydarah Matir,"05/07/2014: Assailants opened fire at Haydarah Matir in Lahij city, Lahij governorate, Yemen. Matir, the Local Council secretary general, was injured in the attack. No group claimed responsibility for the incident.",Unknown,Government (General),Firearms
2014,5,6,Yemen,Marib,Middle East & North Africa,Unknown,15.51588,45.449806,Facility/Infrastructure Attack,0,0,Power Lines,"05/06/2014: Assailants attacked power transmission lines at the Marib power plant in Marib governorate, Yemen. There were no reports of casualties, but the attack caused a power outage. This was one of three overnight attacks on power lines in Marib. No group claimed responsibility for the incident.",Unknown,Utilities,Firearms
2014,5,7,Yemen,Shabwah,Middle East & North Africa,Unknown,14.881843,46.749953,Unknown,0,0,Barracks,"05/07/2014: An assailant attempted to attack a military barracks in Shabwah governorate, Yemen. Security forces arrested the assailant, and there were no reports of casualties or damages. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Unknown
2014,5,7,Yemen,Marib,Middle East & North Africa,Unknown,15.515888,45.449806,Bombing/Explosion,0,0,Electricity Infrastructure,"05/07/2014: Assailants attacked electrical infrastructure at the Marib power plant in Marib governorate, Yemen. There were no reports of casualties, but the attack caused a power outage. This was one of three overnight attacks on power lines in Marib. No group claimed responsibility for the incident.",Unknown,Utilities,Explosives
2014,5,8,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Armed Assault,0,0,Embassy,"05/08/2014: Assailants opened fire on the guards outside of the Saudi Arabian Embassy in Sanaa city, Amanat Al Asimah governorate, Yemen. There were no reported casualties. No group claimed responsibility for the incident.",Unknown,Government (Diplomatic),Firearms
2014,5,8,Yemen,Marib,Middle East & North Africa,Unknown,15.515888,45.449806,Armed Assault,,,Posts,"05/08/2014: Assailants attacked an unspecified number of military posts in Marib governorate, Yemen. The outcome of the attack is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to Al Shabwan tribesmen. Sources stated that the attack was carried out in retaliation for the recent killing of Mohammed Saeed Gharib al-Shabwani, a tribal sheikh, by Yemen security forces.",Tribesmen,Military,Firearms
2014,5,8,Yemen,Abyan,Middle East & North Africa,Zinjibar,13.129726,45.385571,Bombing/Explosion,0,0,Unknown,"05/08/2014: An explosive device detonated near the 14 October Primary School in Zinjibar city, Abyan governorate, Yemen. There were no reported casualties. No group claimed responsibility for the incident.",Unknown,Unknown,Explosives
2014,5,8,Yemen,Lahij,Middle East & North Africa,Lahij,13.063399,44.880882,Unknown,4,0,Checkpoint,"05/08/2014: Assailants attacked a military checkpoint located in near Lahij city, Lahij governorate, Yemen. Four soldiers were killed in the attack. No group claimed responsibility for the incident.",Unknown,Military,Unknown
2014,5,9,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Hostage Taking (Kidnapping),8,,Checkpoint,"05/09/2014: Assailants opened fire on a security checkpoint outside of the presidential palace in Sanaa city, Amanat Al Asimah governorate, Yemen. At least eight people, including four soldiers, three assailants, and one civilian, were killed and an unknown number of soldiers were abducted during the clash; the outcome of the kidnapping is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Firearms
2014,5,9,Yemen,Abyan,Middle East & North Africa,Mahfad district,14.060864,46.915799,Assassination,,,Minister: Mohammed Nasser Ahmad,"05/09/2014: Assailants opened fire on the convoy of Mohammed Nasser Ahmad, the Yemeni Defense Minister, and two other senior security officials in Mahfad district, Abyan governorate, Yemen. Ahmad and the other two security officials, senior intelligence officer Ali Hassan al-Ahmadi and Central Security Organization chief Awad Majwar al-Awlaqi, escaped the attack unharmed; it is unclear if the assailants sustained any casualties in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Government (General),Firearms
2014,5,9,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Bombing/Explosion,0,11,Convoy,"05/09/2014: An explosive device detonated as a police convoy passed by the British and Qatari embassies in Sanaa city, Amanat Al Asimah governorate, Yemen. At least 11 police officers were injured in the blast. No group claimed responsibility for the incident; however, a source suspected that Al-Qaida in the Arabian Peninsula (AQAP) carried out the attack.",Al-Qaida in the Arabian Peninsula (AQAP),Police,Explosives
2014,5,9,Yemen,Shabwah,Middle East & North Africa,Mayfaa,14.279772,47.575336,Bombing/Explosion,1,0,Post,"05/09/2014: A suicide bomber in an explosives-laden vehicle attempted to carry out an attack in Mayfaa town, Shabwa governorate, Yemen. The bomber was killed after security forces opened fire on his vehicle. No group claimed responsibility for the incident; however, a source identified the assailant as a member of Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Explosives
2014,5,9,Yemen,Marib,Middle East & North Africa,Unknown,15.515888,45.449806,Bombing/Explosion,0,0,Oil Pipeline,"05/09/2014: An explosive device detonated near a main oil pipeline in Marib governorate, Yemen. There were no reported casualties in the blast but the pipeline was damaged. This was one of two attacks on Yemeni infrastructure by the same perpetrators on this date. No group claimed responsibility; however, sources attributed the attack to Abida tribesmen.",Tribesmen,Utilities,Explosives
2014,5,9,Yemen,Unknown,Middle East & North Africa,Unknown,,,Facility/Infrastructure Attack,0,0,Power Lines,"05/09/2014: Assailants attacked power transmission lines between Marib and Sanaa governorates, Yemen. Although there were no reported casualties, electricity supplies were cut off to the capital city of Sanaa. This was one of two attacks on Yemeni infrastructure by the same perpetrators on the day. No group claimed responsibility; however, sources attributed the incident to Abida tribesmen.",Tribesmen,Utilities,Unknown
2014,5,9,Yemen,Al Bayda,Middle East & North Africa,Dhi Naim district,14.105556,45.448056,Bombing/Explosion,6,3,26th Armored Brigade Convoy,"05/09/2014: Assailants attacked a Yemeni military convoy in Al-Haykal area, Dhi Naim district, Al Bayda governorate, Yemen. At least six soldiers were killed and three others were injured in the assault. No group claimed responsibility for the incident; however, a military official suspected that the assailants were members of Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Explosives
2014,5,9,Yemen,Al Bayda,Middle East & North Africa,Al-Haykal,14.109373,45.3196,Assassination,0,2,26th Mechanized Brigade Commander: Brigadier General Salih al-Ghafri,"05/09/2014: Assailants attacked Brigadier General Salih al-Ghafri, the commander of the 26th Mechanized Brigade, in Mash'abah area, near Al-Haykal area, Al Bayda governorate, Yemen. Although al-Ghafri escaped unharmed, two of his escorts were injured in the assault. No group claimed responsibility for the incident.",Unknown,Military,Firearms
2014,5,10,Yemen,Adan,Middle East & North Africa,Aden,12.825647,44.846416,Bombing/Explosion,0,3,President: Abd-Rabbu Mansour Hadi,"05/10/2014: An explosive device detonated at a house belonging to Abd-Rabbu Mansour Hadi, the President of Yemen, in Khur Maksar neighborhood, Aden city, Adan governorate, Yemen. Hadi was not present at the time, but three people were injured in the blast. No group claimed responsibility for the incident; however, a Yemeni police official attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Government (General),Explosives
2014,5,10,Yemen,Shabwah,Middle East & North Africa,Unknown,14.75463,46.516262,Hostage Taking (Kidnapping),,,Civilians,"05/10/2014: Assailants abducted five tribal civilians from Shabwah governorate, Yemen. The outcome of the kidnapping is unknown. No group claimed responsibility for the incident; however, a Yemeni official asserted that Al-Qaida in the Arabian Peninsula (AQAP) members carried out the kidnappings in retaliation for the victims' alleged cooperation with the military.",Al-Qaida in the Arabian Peninsula (AQAP),Private Citizens & Property,Unknown
2014,5,11,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Armed Assault,4,1,Checkpoint,"05/11/2014: Assailants opened fire on a security checkpoint near the presidential palace in Sanaa city, Amanat Al Asimah governorate, Yemen. Four people, including three assailants and a civilian, were killed and an assailant was injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Firearms
2014,5,11,Yemen,Hadramawt,Middle East & North Africa,Mukalla,14.533333,49.133333,Bombing/Explosion,12,15,Building,"05/11/2014: A suicide bomber in an explosives-laden vehicle detonated at a Central Security Organization building in Jawl al-Mashah area, Mukalla city, Hadramawt governorate, Yemen. In addition to the bomber, at least 11 people, including civilians, were killed and 15 others were injured in the blast. No group claimed responsibility; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Explosives
2014,5,11,Yemen,Lahij,Middle East & North Africa,Lahij,13.063399,44.880882,Armed Assault,1,0,Intelligence Officer: Tawzia Hassan Ahmed,"05/11/2014: Assailants opened fire on the vehicle of Tawzia Hassan Ahmed, a Political Security Organization (PSO) intelligence officer, in Lahij city, Lahij governorate, Yemen. Ahmed was killed in the attack. No group claimed responsibility for the incident.",Unknown,Government (General),Firearms
2014,5,11,Yemen,Abyan,Middle East & North Africa,Mudiyah district,13.933333,46.083333,Bombing/Explosion,0,0,Unknown,"05/11/2014: Three roadside bombs were discovered and defused in Lahmar area, Mudiyah district, Abyan governorate, Yemen. The military had camped there two days prior. No group claimed responsibility for the incident.",Unknown,Unknown,Explosives
2014,5,12,Yemen,Shabwah,Middle East & North Africa,Unknown,14.75463,46.516262,Armed Assault,1,0,Soldiers,"05/12/2014: Assailants opened fire on an army contingent in Shabwah governorate, Yemen. One assailant was killed in the ensuing clash. No group claimed responsibility for the incident; however, the slain assailant was identified as a member of Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Firearms
2014,5,12,Yemen,Lahij,Middle East & North Africa,Lahij,13.063399,44.880882,Armed Assault,1,0,Local Official: Sheikh Ali Amer,"05/12/2014: Assailants opened fire on Sheikh Ali Amer in Lahij city, Lahij governorate, Yemen. Amer, a local official, was killed in the attack. No group claimed responsibility for the incident.",Unknown,Government (General),Firearms
2014,5,13,Yemen,Sanaa,Middle East & North Africa,Qudum,15.186607,44.156904,Hijacking,0,0,Oil Tankers,"05/13/2014: Assailants hijacked four oil tankers in Al-Qudum area, Sanaa governorate, Yemen. There were no reported casualties and the tankers were recovered on May 22, 2014. No group claimed responsibility for the incident; however, a source attributed the attack to tribesmen.",Tribesmen,Business,Firearms
2014,5,14,Yemen,Al Bayda,Middle East & North Africa,Bayda,13.985013,45.558479,Armed Assault,3,2,26th Mechanized Brigade Unit,"05/14/2014: Assailants attacked a military patrol in Al Bayda city, Al Bayda governorate, Yemen. At least three soldiers were killed and two others were injured in the assault. No group claimed responsibility for the incident; however, a police official suspected that Al-Qaida in the Arabian Peninsula (AQAP) carried out the attack.",Al-Qaida in the Arabian Peninsula (AQAP),Military,Firearms
2014,5,14,Yemen,Shabwah,Middle East & North Africa,Azzan,14.326655,47.447216,Armed Assault,10,,Post,"05/14/2014: Assailants attacked a Yemeni army post in Azzan city, Shabwah governorate, Yemen. General Mohsen Saeed al-Ghazali, a senior advisor to the Yemen Defense Minister, and four other soldiers were killed in the assault. This was one of two related attacks against army posts in Shabwah on the same day; at least 10 assailants were killed across the two attacks. No group claimed responsibility for the incidents; however, sources attributed the attacks to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Firearms
2014,5,14,Yemen,Shabwah,Middle East & North Africa,Rayda district,14.794084,46.517783,Armed Assault,8,,Post,"05/14/2014: Assailants attacked a Yemeni army post in Rayda district, Shabwah governorate, Yemen. At least three soldiers were killed in the assault. This was one of two related attacks against army posts in Shabwah on the same day; at least 10 assailants were killed across the two attacks. No group claimed responsibility for the incident; however, sources attributed the attacks to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Firearms
2014,5,14,Yemen,Hadramawt,Middle East & North Africa,Mukalla,14.54397,49.12458,Assassination,1,0,Colonel: Saleh bin Thabit Al Nahdi,"05/14/2014: Assailants on a motorcycle opened fire on Colonel Saleh bin Thabit Al Nahdi, an intelligence officer, outside of his residence in Ba-abood area, Mukalla city, Hadramawt governorate, Yemen. Nahdi was killed in the attack. No group claimed responsibility for the incident.",Unknown,Government (General),Firearms
2014,5,14,Yemen,Adan,Middle East & North Africa,Aden,12.825647,44.846416,Bombing/Explosion,0,0,Camp,"05/14/2014: Assailants fired at least one mortar round at a military camp in Aden city, Adan governorate, Yemen. There were no reported casualties in the blast. This was one of two mortar attacks in this area on this day. No group claimed responsibility for the incident.",Unknown,Military,Explosives
2014,5,14,Yemen,Adan,Middle East & North Africa,Aden,12.825647,44.846416,Bombing/Explosion,0,0,Checkpoint,"05/14/2014: Assailants fired at least one mortar round at a Central Security Organization (CSO) checkpoint in Aden city, Adan governorate, Yemen. There were no reported casualties in the blast. This was one of two mortar attacks in this area on this day. No group claimed responsibility for the incident.",Unknown,Military,Explosives
2014,5,17,Yemen,Shabwah,Middle East & North Africa,Qarn Asawda,15.25,46.95,Armed Assault,7,,Patrol,"05/17/2014: Assailants opened fire on a military patrol in Qarn Asawda area, Shabwah governorate, Yemen. Seven people, including two soldiers and five assailants, were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Firearms
2014,5,17,Yemen,Amran,Middle East & North Africa,Hajz,16.179182,44.039065,Bombing/Explosion,1,4,Civilians,"05/17/2014: Assailants attacked civilians in Hajz area, Amran governorate, Yemen. One person was killed and four others were wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2014,5,19,Yemen,Adan,Middle East & North Africa,Basatin,12.800212,45.033313,Armed Assault,1,4,Gas Station,"05/19/2014: Assailants opened fire on a petrol station in Basatin area, Adan governorate, Yemen. A petrol station worker was killed and four others were wounded in the attack. No group claimed responsibility for the incident.",Unknown,Business,Firearms
2014,5,19,Yemen,Hadramawt,Middle East & North Africa,Shihr,14.762732,49.605728,Armed Assault,2,2,Patrol,"05/19/2014: Assailants attacked a Special Forces Brigade patrol in Shihr town, Hadramawt governorate, Yemen. Two soldiers were killed and two others were wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Firearms
2014,5,20,Yemen,Al Bayda,Middle East & North Africa,Bayda,13.985013,45.558479,Bombing/Explosion,0,0,Unknown,"05/20/2014: An explosive device was discovered and safely defused near a cultural center in Bayda town, Al Bayda governorate, Yemen. No group claimed responsibility for the incident.",Unknown,Unknown,Explosives
2014,5,20,Yemen,Amran,Middle East & North Africa,Amran,15.658833,43.947798,Armed Assault,25,24,Al-Jumaima Garrison,"05/20/2014: Assailants opened fire on a military position in Amran city, Amran governorate, Yemen. In addition to 14 assailants, 11 soldiers were killed and 24 other people were wounded in the attack. Huthis claimed responsibility for the incident, stating that the attack was carried out in retaliation for military operations in which Huthis were killed.",Houthi extremists (Ansar Allah),Military,Firearms
2014,5,21,Yemen,Al Bayda,Middle East & North Africa,Radaa,14.413989,44.837418,Assassination,1,0,Secretary-General of Local Council: Abdullah Abu Talib,"05/21/2014: Assailants opened fire on the vehicle of Abdullah Abu Talib in Radaa city, Al Bayda governorate, Yemen. Talib, the secretary general of the local Al Bayda council, was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Government (General),Firearms
2014,5,21,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Unknown,0,1,Director General: Muhammad al-Ra'i,"05/21/2014: Assailants attacked Muhammad al-Ra'i in Sanaa city, Amanat Al Asimah governorate, Yemen. Al-Ra'i, the Director General of the Ministry of Civil Service and Insurance, was wounded in the attack. No group claimed responsibility for the incident.",Unknown,Government (General),Unknown
2014,5,21,Yemen,Unknown,Middle East & North Africa,Unknown,,,Unknown,5,0,Outpost,"05/21/2014: Assailants attacked an army outpost at an unknown location in southern Yemen. A colonel and four soldiers were killed in the attack. No group claimed responsibility for the incident; however, sources suspected that Al-Qaida in the Arabian Peninsula (AQAP) was involved in the attack.",Al-Qaida in the Arabian Peninsula (AQAP),Military,Unknown
2014,5,22,Yemen,Lahij,Middle East & North Africa,Unknown,13.148959,44.85055,Armed Assault,0,1,Governor: Ahmad Abdallah al-Majidi,"05/22/2014: Assailants opened fire on the residence of Ahmad Abdallah al-Majidi in Lahij governorate, Yemen. Al-Majidi, the governor of Lahij governorate, was unharmed; however, an assailant was wounded in the attack. No group claimed responsibility for the incident.",Unknown,Government (General),Firearms
2014,5,22,Yemen,Shabwah,Middle East & North Africa,Unknown,14.483333,46.416667,Armed Assault,4,2,Checkpoint,"05/22/2014: Assailants attempted to attack a military checkpoint at the As Saed intersection in Shabwah governorate, Yemen. Four assailants were killed and two others were injured by security forces. No group claimed responsibility for the incident; however, military sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Firearms
2014,5,23,Yemen,Shabwah,Middle East & North Africa,Unknown,14.708049,46.384954,Bombing/Explosion,4,3,Patrol,"05/23/2014: An explosive device, targeting a military vehicle, detonated between Ataq city and Al Nuqub area in Shabwah governorate, Yemen. Four civilians were killed and three others were wounded in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Explosives
2014,5,22,Yemen,Dhamar,Middle East & North Africa,Samah,14.48382,44.482153,Bombing/Explosion,0,0,Mosque,"05/22/2014: An explosive device detonated at a mosque in Samah village, Dhamar governorate, Yemen. There were no reported casualties; however, the mosque was damaged in the blast. This was one of five coordinated attacks carried out by Huthis in Samah village on May 22, 2014. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",Houthi extremists (Ansar Allah),Religious Figures/Institutions,Explosives
2014,5,22,Yemen,Dhamar,Middle East & North Africa,Samah,14.48382,44.482153,Bombing/Explosion,0,0,House,"05/22/2014: An explosive device detonated at a house in Samah village, Dhamar governorate, Yemen. There were no reported casualties; however, the house was damaged in the blast. This was one of five coordinated attacks carried out by Huthis in Samah village on May 22, 2014. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2014,5,22,Yemen,Dhamar,Middle East & North Africa,Samah,14.48382,44.482153,Bombing/Explosion,0,0,House,"05/22/2014: An explosive device detonated at a house in Samah village, Dhamar governorate, Yemen. There were no reported casualties; however, the house was damaged in the blast. This was one of five coordinated attacks carried out by Huthis in Samah village on May 22, 2014. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2014,5,22,Yemen,Dhamar,Middle East & North Africa,Samah,14.899366,44.120492,Bombing/Explosion,0,0,House,"05/22/2014: An explosive device detonated at a house in Samah village, Dhamar governorate, Yemen. There were no reported casualties; however, the house was damaged in the blast. This was one of five coordinated attacks carried out by Huthis in Samah village on May 22, 2014. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2014,5,22,Yemen,Dhamar,Middle East & North Africa,Samah,14.48382,44.482153,Bombing/Explosion,0,0,House,"05/22/2014: An explosive device detonated at a house in Samah village, Dhamar governorate, Yemen. There were no reported casualties; however, the house was damaged in the blast. This was one of five coordinated attacks carried out by Huthis in Samah village on May 22, 2014. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2014,5,22,Yemen,Marib,Middle East & North Africa,Damashiqah,15.59883,45.038763,Facility/Infrastructure Attack,0,0,Power Lines,"05/22/2014: Assailants attacked power transmission lines in Damashiqah area, Marib governorate, Yemen. There were no reported casualties; however, the power transmission lines were damaged in the attack. No group claimed responsibility for the incident.",Unknown,Utilities,Unknown
