Year,Month,Day,Country,State,Region,City,Latitude,Longitude,AttackType,Killed,Wounded,Target,Summary,Group,Target_type,Weapon_type
1980,2,20,United States,New York,North America,Greenburgh,41.039559,-73.87149,Hostage Taking (Barricade Incident),0,0,"Korvettes Department Store, Greenburgh New York","2/20/1980: Eight members of the May 19 Communist Order attempted to rob an armored truck stationed outside of Korvettes Department Store in Greenburgh, New York, United States.  However, a security guard refused to open up the truck even as the perpetrators threatened to kill another guard they were holding hostage.  The perpetrators eventually fled from the scene without stealing any money. No casualties resulted from the incident.",May 19 Communist Order,Business,Firearms
1980,2,21,United States,New York,North America,New York City,40.697132,-73.931351,Armed Assault,0,0,building housing Soviet Mission to UN,"02/21/1980: In the United States, unknown perpetrator(s) fired a shot through the window of the building housing the Soviet Mission to the UN in New York City, which was the intended target of the shot.  The .38 caliber bullet went through the window of an apartment housing a family of three, where a woman and seven year-old child were lucky to be missed by the bullet, which eventually hit a venetian blind and then fell to the floor.  No one was injured in the incident, but the window was shattered. The Tass news agency claimed the bullet was a link in the anti-Soviet campaign taking place in the US, and the agency denounced US authorities for inadequately safeguarding the Soviet Mission and its staff, despite repeated requests by the USSR.",Unknown,Government (Diplomatic),Firearms
1980,3,12,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Armed Assault,0,1,"US military vehicle occupied by Col. Charles Tucker, Lt. Col. Robert L. Davenport and Sgt. Maj. Mora Audili, three Army ROTC officers who also taught at the University of Puerto Rico","03/12/1980: The Macheteros, a group advocating for the independence of Puerto Rico, claimed responsibility in a letter to a San Juan newspaper, for an ambush against a government vehicle carrying three US Army ROTC officers who were on their way to teach at the University of Puerto Rico in San Juan, Puerto Rico.  The ambush left one serviceman slightly injured by broken glass which lightly grazed him.  The vehicle, which had no government markings, had just left the Las Americas expressway at an exit about one mile from the University of Puerto Rico, where three to four men were hiding under an underpass.  One perpetrator jumped out and opened fire on the government vehicle with a rifle, leaving 11 bullet holes in the vehicle.  This was the second attack against US military personnel in Puerto Rico in four months but it is unclear whether this attack was linked to the December attack of a Navy Bus as that incident was claimed by three different Puerto Rican nationalist groups.",Macheteros,Military,Firearms
1980,3,13,United States,New York,North America,New York City,40.697132,-73.931351,Facility/Infrastructure Attack,0,0,Angolian Mission,,Omega-7,Government (Diplomatic),Incendiary
1980,3,15,United States,New York,North America,New York City,40.697132,-73.931351,Hostage Taking (Kidnapping),0,0,HDQS,,Fuerzas Armadas de Liberacion Nacional (FALN),Government (General),Firearms
1980,3,15,United States,Illinois,North America,Chicago,41.842602,-87.681229,Hostage Taking (Kidnapping),0,0,Carter-Mondale Campaign HDQTS,,Fuerzas Armadas de Liberacion Nacional (FALN),Government (General),Firearms
1980,3,17,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,"Trade Bank, Yugobank office",,Croatian Freedom Fighters,Business,Explosives
1980,3,25,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,Ambassador,,Omega-7,Government (Diplomatic),Explosives
1980,4,11,United States,Puerto Rico,North America,San Juan,18.462737,-66.142517,Bombing/Explosion,0,1,Electrical generating plant,,Grupo Estrella,Utilities,Explosives
1980,4,11,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Hostage Taking (Kidnapping),0,0,"Manuel vazquez Santiago, worker at Pao Seco power plant",,Grupo Estrella,Private Citizens & Property,Unknown
1980,4,19,United States,Georgia,North America,Wrightsville,32.729505,-82.719069,Armed Assault,0,1,"nine-year-old black girl, Constance Folsom","04/19/1980: Two white men fired shots from a shotgun into a mobile home while driving by, in Wrightsville, Georgia, United States, wounding nine-year-old black girl, Constance Folsom, in the forehead, neck, and chin.  The girl was in satisfactory condition and treated for her wounds.  It is unknown whether any property damage occurred. This incident occurred a few hours after a demonstration protesting the treatment of blacks in the racially divided community.  For several weeks prior to the incident, there had been unrest in the community between whites and blacks, with blacks protesting against racial, economic, and political injustices against them, asking for better jobs and representation in local government.  The perpetrators, Herschel Hall and Danny Foskey, were arrested and charged with aggravated assault. It is uncertain whether the two are members of the Ku Klux Klan.",Ku Klux Klan,Private Citizens & Property,Firearms
1980,4,19,United States,Tennessee,North America,Chattanooga,35.04644,-85.309464,Armed Assault,0,4,"four black women; Lela May Evaes, Kathline Johnson, Viola S. Ellison, Opal Lee Jackson","04/19/1980: Three Ku Klux Klansmen, shot four black women, who were standing in crowd on a downtown street corner in predominantly black community in Chattanooga, Tennessee, United States.  The Klansmen, William Church (imperial wizard of the Justice Knights of the Ku Klux Klan), Larry Payne, and Marshall Thrash, fired the shots from a shotgun, while driving by in a car shortly after setting two wooden crosses on fire just a few blocks away.  The women were wounded, but all treated for their injuries and survived.  This incident occurred during a time of racial tensions in the community.  All three Klansmen were brought to trial on four counts of assault with intent to commit murder; Church and Payne were acquitted by an all-white jury, and Thrash was convicted of the shooting and sentenced to 20 months in prison and a fine.",Ku Klux Klan,Private Citizens & Property,Firearms
1980,4,22,United States,New York,North America,Inwood,40.616,-73.746614,Armed Assault,0,0,"European American Bank, Inwood New York","4/22/1980: Seven members of the May 19 Communist Order robbed a Purolator truck stationed outside of a European American Bank branch in Inwood, New York in the United States.  Three guards were temporarily held hostage and $529,000 was stolen. No casualties resulted from this incident.",May 19 Communist Order,Business,Firearms
1980,5,0,United States,Wisconsin,North America,Tomah,43.97257,-90.504769,Armed Assault,1,0,white person who admitted to dating an African American,"5/00/1980: Rebecca Bergstrom was picked up by Joseph Paul Franklin while hitchhiking.  After she admitted to him that she had previously dated an African American, Franklin shot and killed her.  He discarded her body in Mill Bluff State Park near Tomah, Wisconsin, United States.  The body was not discovered until May 3, 1980.",White extremists,Private Citizens & Property,Firearms
1980,5,12,United States,New York,North America,Mineola,40.748705,-73.642488,Facility/Infrastructure Attack,0,0,"Boleslavs Maikovskis, accused Nazi war criminal","05/12/1980: In Mineola, New York, in the United States, a gasoline firebomb exploded on the curb outside the home of accused Nazi war criminal, Boleslavs Maikovskis.  The explosion did not cause any damage or injuries. The bombing was claimed by a male caller in a telephone call to the Associated Press in New York City.  The caller is believed to have been a member of the Jewish Defense League (JDL) because he ended the call with JDL's slogan ""never again.""  The bomb was meant for Maikovskis, who had been fighting deportation attempts by the U.S. after he was convicted in a Soviet Court, for the murder of Jewish children during World War II.",Jewish Defense League (JDL),Private Citizens & Property,Incendiary
1980,5,29,United States,Indiana,North America,Fort Wayne,41.079273,-85.139351,Assassination,0,1,Vernon Jordan,"5/29/1980: Joseph Paul Franklin shot and wounded civil rights activist and president of the National Urban League, Vernon E. Jordan in Fort Wayne, Indiana, United States.  Vernon was in the company of a White woman at the time of the shooting.",White extremists,NGO,Firearms
1980,6,3,United States,District of Columbia,North America,Washington,38.908642,-77.015381,Bombing/Explosion,0,0,Envoy,,Croatian Freedom Fighters,Government (Diplomatic),Explosives
1980,6,4,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,Statue of Liberty,,Croatian Freedom Fighters,Private Citizens & Property,Explosives
1980,6,8,United States,Ohio,North America,Cincinnati,39.174345,-84.475014,Armed Assault,2,0,African Americans,"6/8/1980: Joseph Paul Franklin shot and killed two African American teenagers, Darrell Lane and Dante Evans Brown, as they were walking on railroad tracks in Cincinnati, Ohio.",White extremists,Private Citizens & Property,Firearms
1980,6,10,United States,Illinois,North America,Lake Forest,42.251035,-87.841729,Bombing/Explosion,0,1,"Percy Wood, President",,Anti-Technology extremists,Airports & Aircraft,Explosives
1980,6,10,United States,California,North America,Beverly Hills,34.081074,-118.394081,Bombing/Explosion,0,0,Former Iranian consulate,"06/10/1980: A bomb exploded outside of the former Iranian consulate on Wilshire Boulevard in Beverly Hills, California in the United States.  The explosion resulted in shrapnel covering a 75-foot area around the consulate, but no damage occurred, nor were any individuals injured.  The bomb was enclosed in a package the size of a portable radio, and exploded when bomb squad officials attempted to move the device, which contained nails in an attempt to harm people. No one claimed responsibility for the attack, and the perpetrator(s) of the incident are unknown.",Unknown,Government (Diplomatic),Explosives
1980,6,15,United States,Pennsylvania,North America,Johnstown,40.32726,-78.918354,Armed Assault,2,0,Interracial couple,"6/15/1980: Joseph Paul Franklin shot and killed Arthur Smothers, an African American, and his white girlfriend, Kathleen Mikula, as they were walking across the Washington Street Bridge in Johnstown, Pennsylvania, in the United States.",White extremists,Private Citizens & Property,Firearms
1980,6,16,United States,District of Columbia,North America,Washington,38.908642,-77.015381,Facility/Infrastructure Attack,0,0,office of the Iran Times newspaper,"06/16/1980: A fire was set, by unknown perpetrator(s), at the Iran Times newspaper office in Washington, D.C., United States.  The fire was ignited in seven different places in the office, and an empty five-gallon gasoline can was found behind the building after the fire was extinguished. The arson caused $5000 in damages including shattered rear windows and damage to communications equipment. There were no casualties in this incident.",Unknown,Journalists & Media,Incendiary
1980,7,14,United States,Puerto Rico,North America,Juana Diaz,18.051399,-66.506689,Bombing/Explosion,0,0,Air traffic control station for Ponce Airport,,Organization of Volunteers for the Puerto Rican Revolution,Airports & Aircraft,Explosives
1980,7,14,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Bombing/Explosion,0,0,Electronic Beacon at entrance to San Juan Bay,,Organization of Volunteers for the Puerto Rican Revolution,Private Citizens & Property,Explosives
1980,7,14,United States,Puerto Rico,North America,Vega Baja,18.446,-66.387554,Bombing/Explosion,,,Air control signal tower/ and generator,,Organization of Volunteers for the Puerto Rican Revolution,Airports & Aircraft,Explosives
1980,7,14,United States,Puerto Rico,North America,Dorado,18.460791,-66.264884,Bombing/Explosion,,,Air control signal tower,,Organization of Volunteers for the Puerto Rican Revolution,Airports & Aircraft,Explosives
1980,7,14,United States,Puerto Rico,North America,Mayaguez,18.201318,-67.145125,Bombing/Explosion,0,0,Air traffic control station for Mayaguez Airport,,Organization of Volunteers for the Puerto Rican Revolution,Airports & Aircraft,Explosives
1980,7,17,United States,New York,North America,New York City,40.697132,-73.931351,Unknown,0,0,P.M. Menachem Begin's Party,,Jewish Defense League (JDL),Government (General),Unknown
1980,7,21,United States,Puerto Rico,North America,Rio Piedras,18.386932,-66.061127,Bombing/Explosion,,,Post Office,,Revolutionary Commandos of the People (CRP),Government (General),Explosives
1980,7,21,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Bombing/Explosion,0,0,Post Office,,Revolutionary Commandos of the People (CRP),Government (General),Explosives
1980,7,22,United States,Maryland,North America,Bethesda,38.98637,-77.096919,Assassination,1,0,President Ali Tabatabai,,Black Muslims,Private Citizens & Property,Firearms
1980,7,30,United States,California,North America,Torrance,33.835849,-118.340629,Assassination,1,0,Chang Lin Lee,,Worldwide Organization of Native Taiwanese,Private Citizens & Property,Unknown
1980,7,31,United States,California,North America,Los Angeles,34.097866,-118.407379,Assassination,1,0,Student,,Black American Moslems,Private Citizens & Property,Firearms
1980,8,4,United States,Michigan,North America,Detroit,42.331685,-83.047924,Armed Assault,0,0,"black man, George Lester Stewart, who frequented a tavern with white clientele and white bartender","08/04/1980: Eight white men, who were members of the Ku Klux Klan, opened shotgun fire on a black man, George Lester Stewart, while he was standing in a parking lot outside a west side bar in Detroit, Michigan in the United States.  Stewart frequented the tavern which had a mostly white clientele and a white bartender, and the eight perpetrators conspired, prior to the incident,  to kill Stewart because of his race, and had even threatened him the month prior to the attack.  After the attack in the parking lot failed to injure him, the perpetrators attempted to shoot him with automatic rifles at his residence and altogether fired 27 shots.  Neither Stewart, nor any other individuals were wounded in either attack. Charles Furtaw, Donald Johnson, Raymond Eugene Echlin, Eugene John, Walter Belcher, Richard Johnson, Ronald Bishop, and Joseph Greenwell were the eight arrested and charged in the attack, and four of them pleaded guilty in court.",Ku Klux Klan,Private Citizens & Property,Firearms
1980,8,20,United States,California,North America,Berkeley,37.874043,-122.280022,Bombing/Explosion,0,1,"Berkeley High School, International Students Assn. Meeting",,Unknown,Educational Institution,Explosives
1980,8,20,United States,Utah,North America,Salt Lake City,40.759505,-111.888229,Armed Assault,2,1,Group of Black men and White women,"8/20/1980:  Joseph Paul Franklin shot and killed two African Americans, Theodore Tracey Fields and David Loren Martin, who were jogging with two White women at Liberty Park in Salt Lake City, Utah in the United States.  One of the White women was also injured by bullet fragments.",White extremists,Private Citizens & Property,Firearms
1980,8,25,United States,Puerto Rico,North America,Yauco,18.03496,-66.849844,Bombing/Explosion,0,0,Post Office,,Unknown,Government (General),Explosives
1980,8,25,United States,Puerto Rico,North America,Hato Rey,18.386932,-66.061127,Bombing/Explosion,0,0,Post Office,,Unknown,Government (General),Explosives
1980,9,12,United States,New York,North America,New York City,40.697132,-73.931351,Assassination,1,0,Aide Felix Garcia Rodriguez,,Omega-7,Government (Diplomatic),Firearms
1980,9,20,United States,California,North America,Berkeley,37.874043,-122.280022,Bombing/Explosion,0,0,Pacific Gas and Electric Co Office,,Unknown,Business,Explosives
1980,9,30,United States,Arizona,North America,Phoenix,33.44826,-112.075774,Facility/Infrastructure Attack,0,0,"KOOL-TV, a CBS television station","9/30/1980: A molotov cocktail was thrown at the studio of CBS station KOOL-TV in Phoenix, Arizona, United States, in response to the airing of a controversial pro-Palestine Liberation Organization (PLO) drama that cast a PLO supporter as an Auschwitz heroine.  The firebomb caused minor damage to the front doors of the studio. No casualties resulted from the incident.  It is suspected that the Jewish Defense League (JDL) was responsible for the bombing.",Jewish Defense League (JDL),Journalists & Media,Incendiary
1980,10,1,United States,California,North America,Los Angeles,34.097866,-118.407379,Armed Assault,0,0,local TV station,,Unknown,Journalists & Media,Explosives
1980,10,2,United States,Connecticut,North America,Manchester,41.76857,-72.520664,Facility/Infrastructure Attack,0,0,residence of a black family,"10/02/1980: Three white teenagers firebombed the home of a black family in a predominantly white neighborhood in Manchester, Connecticut, United States.   The molotov cocktail was thrown through a bedroom window of the home of Bruce Meggett and Lucinda Harris, who were not home at the time of the incident.  Four children, ranging in ages from 6 years old to 15 years old, and their uncle were in the home when the lighted gasoline firebomb bounced off of the arm of the 6-year old girl and exploded, setting the home on fire.  No one was injured in the incident, but the fire caused $7,800 in damages to the home.  Though authorities believe that this incident had no involvement from the Ku Klux Klan, it occurred three weeks after the  Klan held its first public rally in the state in more than 70 years.  However, the bombing was intended to intimidate the family and other black families in the area, and infringe upon the family's housing rights. Charles N. Metheny and Eugene R. Gilliland were arrested and indicted for the arson, and a third suspect was being sought by police.",White extremists,Private Citizens & Property,Incendiary
1980,10,6,United States,California,North America,Los Angeles,34.097866,-118.407379,Assassination,0,1,Consul general Kemal Arikan,,Justice Commandos for the Armenian Genocide,Government (Diplomatic),Incendiary
1980,10,6,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,,,House of Turkish head consul (consul Kemal Arikan),,Unknown,Government (Diplomatic),Explosives
1980,10,12,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,0,1,Travel Agency and Printing Shop,,Justice Commandos for the Armenian Genocide,Business,Explosives
1980,10,12,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,5,Car in front of Turkish Mission to U.N.,,Justice Commandos for the Armenian Genocide,Government (Diplomatic),Explosives
1980,10,14,United States,Colorado,North America,Fort Collins,40.581505,-105.076264,Assassination,1,0,Faisal A. Zagallai,"10/14/1980: Eugene A. Tafoya entered the home of Faisal A. Zagallai in Fort Collins, Colorado in the United States, and shot him twice in the head.  Zagallai, a doctoral student at Colorado State University, survived the attack but lost vision in one eye.  It is believed that Tafoya was hired by rogue CIA agent Edwin P. Wilson to carry out the shooting on behalf of the Libyan government.  Zagallai was a harsh critic of Libyan ruler Muammar Qaddafi and was a leader of anti-Qaddafi dissidents in the United States at the time.",Gaddafi loyalists,Private Citizens & Property,Firearms
1980,11,1,United States,Ohio,North America,Youngstown,41.0981,-80.650789,Armed Assault,1,0,"Veronica Vaughan, a black girl","11/01/1980:  Black girl, Veronica Vaughan, was shot and killed by three white youths in a pickup truck, driving behind her, as she was walking home from a party with a friend. Vaughan was shot just three blocks from her parents home, where she lived in Youngstown, Ohio in the United States.  The perpetrators, all three of whom were arrested and charged for Vaughan's murder, stated that they wanted to attack Black people out of revenge for being jumped by a group of Blacks previously.  However, they shot Blacks at random, not specifically the people who attacked them.  This attack occurred at a time when racial tensions were volatile in Youngstown, and violence against blacks across the nation in general was increasing, as was activity by the Ku Klux Klan, which lead to the perception of a conspiracy against blacks.  This attack caused hysteria within the Black community.",White extremists,Private Citizens & Property,Firearms
1980,11,21,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Hostage Taking (Barricade Incident),0,0,,,Unknown,Business,Firearms
1980,12,6,United States,California,North America,Los Angeles,34.114453,-118.059512,Facility/Infrastructure Attack,0,0,Jewish temple,"12/06/1980: An arson at the Temple Beth David in Temple City, a suburb of Los Angeles, California, in the United States, caused $100,000 worth of damage. There were no casualties from this incident.  The perpetrators, Michael Canale and Donald Nielson, who were members of the neo-Nazi National Socialist American Workers Party, were arrested and charged for the arson which was set during a Hanukkah celebration.",Neo-Nazi extremists,Religious Figures/Institutions,Incendiary
1980,12,10,United States,District of Columbia,North America,Washington,38.908642,-77.015381,Bombing/Explosion,0,0,office of PLO Palestinian Liberation Organization Information Office,,Hatikvah Leumi or National Hope,Terrorists/Non-State Militia,Explosives
1980,12,17,United States,California,North America,Los Angeles,34.097866,-118.407379,Assassination,0,0,Home of Joseph Zaninovich (member of Los Angeles Board of Transportation*,,Croatian Liberation Army,Government (General),Explosives
1980,12,21,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,Pennsylvania station,,Puerto Rican Armed Resistance,Transportation,Explosives
1980,12,30,United States,Florida,North America,Miami,25.774591,-80.214195,Bombing/Explosion,,,Offices of American Airlines,,Omega-7,Business,Explosives
1981,1,0,United States,Puerto Rico,North America,Ponce,18.011091,-66.614182,Armed Assault,,,Bank of Sourtauder,,Macheteros,Business,Firearms
1981,1,8,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Facility/Infrastructure Attack,0,0,Post office,,Macheteros,Government (General),Incendiary
1981,1,8,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Bombing/Explosion,0,0,post office,,Macheteros,Government (General),Incendiary
1981,1,8,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Bombing/Explosion,0,0,post office,,Macheteros,Government (General),Incendiary
1981,1,12,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Bombing/Explosion,0,0,Muniz air national guard base,,Macheteros,Military,Explosives
1981,1,23,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,State Supreme Court building,,Fuerzas Armadas de Liberacion Nacional (FALN),Government (General),Explosives
1981,1,26,United States,California,North America,San Francisco,37.755363,-122.443352,Bombing/Explosion,0,0,Bank Melli Iran,,Jewish Defense League (JDL),Business,Explosives
1981,2,3,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,0,0,Swiss Consulate,,Armenian Secret Army for the Liberation of Armenia,Government (Diplomatic),Explosives
1981,2,9,United States,Oregon,North America,Eugene,44.04483,-123.072606,Facility/Infrastructure Attack,0,0,"ex-hostage held in Iran, speaking at a University function","02/09/1981: Two members of the Revolutionary Communist Youth Brigade (RCYB), which forms a part of the Revolutionary Communist Party, ignited yellow ribbons and threw them onto the stage at the University of Oregon in Eugene, Oregon, United States, where Victor Tomseth, a former hostage (held in Iran) and also former chief political officer at the Tehran Embassy, was giving a speech to university students.  The flames were put out by the jacket of another man in the audience.  John Joseph Kaiser II and Nancy Ann Whitley, who claimed to be members of the RCYB, were arrested for arson.  The group believed Tomseth to be a spy for the Central Intelligence Agency. No injuries resulted from the incident, and the amount of property damage, if any, is unknown.",Revolutionary Communist Youth Brigade (RCYB),Educational Institution,Incendiary
1981,2,13,United States,Tennessee,North America,Memphis,35.14968,-90.048929,Hostage Taking (Kidnapping),0,0,"former KKK chaplain, William Seward","02/13/1981: Three members of the Ku Klux Klan, Timothy Wayne Snider and Richard Lee Roberts and one unidentified man, kidnapped a former KKK chaplain William Seward from his home and forced him into their van, hand cuffed him, and held Seward at gun point for a two hour ride to east Memphis in Tennessee, United States, before leaving him near a hotel after they poured yellow paint on him and feathered  him.  Seward stated that the men attempted to collect debts they believed he owed them after accusing Seward of being a government agent and traitor.  The men cut Seward's hair, and threatened his life and the lives of his family members, and told him they knew where he ""cashed his government paycheck,"" all of which was untrue.  Timothy Wayne Snider and Richard Lee Roberts were arrested and charged with kidnapping.  One day prior to the incident, a Klansman called the Commercial Appeal newspaper and stated that a traitor to the Klan would be disciplined the next day, and then after the incident, another call came through notifying that the deed was done and the man could be found near the east Memphis area, where Seward was released.",Ku Klux Klan,Private Citizens & Property,Firearms
1981,2,22,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,0,0,"flooring store, owned by an Armenian-American","02/22/1981: Two bombs exploded at the Carpeteria flooring store on North Vine Street in Hollywood in Los Angeles, California, United States.  No casualties resulted in the incident, but the blasts caused minor damage.  Prior to the bombing, the owner of the store, an Armenian American, had received an extortion letter from the Armenian Army for the Liberation of Armenia (ASALA), demanding a $150,000 contribution and stating that the money would help finance the group's cause of liberating their enslaved land and giving their people its national honor and dignity. In 1987, ASALA member, Vicken Tcharkhutian, was eventually arrested for this attack, admitted his involvement in court, and was sentenced to 12 years in prison for this as well as other incidents.",Armenian Secret Army for the Liberation of Armenia,Business,Explosives
1981,3,15,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Bombing/Explosion,0,0,car in basement of Condado Convention Center,"03/15/1981: A high-powered bomb that was placed in the trunk of a stolen car in the basement of the Condado Convention Center in San Juan, Puerto Rico, in attempt to bomb the Center, failed to detonate, but did set fire to the vehicle.  Henry Kissinger, ex-Secretary of State, was scheduled to deliver a speech at the Center just one hour after the bomb exploded.  The Armed Forces of Popular Resistance (FARP) claimed responsibility for the incident in a communiqué sent to the United Press International.",Armed Forces of Popular Resistance (FARP),Business,Explosives
1981,3,17,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,2,"HQ, Youth Int'l Party",,Unknown,Government (General),Explosives
1981,3,23,United States,Connecticut,North America,Danbury,41.392682,-73.453592,Hostage Taking (Barricade Incident),0,1,"Bache, Halsey, Stuart, and Shields stock brokerage office inside of a Ramada Inn in Danbury Connecticut","3/23/1981: Three members of the May 19 Communist Order attempted to rob a Purolator truck outside of a Bache, Halsey, Stuart, and Shields stock brokerage office in Danbury, Connecticut, United States.  The perpetrators handcuffed one security guard and demanded another guard, still inside the truck, to unlock the vehicle.  The perpetrators fired a shotgun blast into the vehicle, injuring the guard, but he was able to drive away.",May 19 Communist Order,Business,Firearms
1981,3,26,United States,Alabama,North America,Mobile,30.686395,-88.053239,Hostage Taking (Kidnapping),1,0,Michael Donald,,Ku Klux Klan,Private Citizens & Property,Melee
1981,4,11,United States,California,North America,San Francisco,37.755363,-122.443352,Armed Assault,0,0,Soviet Consulate General,"4/11/1981: A man, armed with a handgun, fired one shot through the solid oak door and lead glass inside the Soviet Consulate General building in Pacific Heights in San Francisco, California, United States.  There were no casualties in the incident. The USSR Foreign Ministry lodged a protest over the act to the America Embassy, and demanded in a note, that the perpetrators be punished accordingly since it was only by chance that no one was injured, and asked that the US authorities take effective measures to guarantee the security and work operations for Soviet institutions and citizens in the US.",Unknown,Government (Diplomatic),Firearms
1981,4,21,United States,Florida,North America,Miami,25.774591,-80.214195,Assassination,0,1,Luis Fernandez-Caubi,"4/21/1981: Unknown perpetrators shot and wounded, Luis Fernandez-Caubi, an outspoken host of a radio program, as he stood outside of his home in Miami, Florida, United States.  Caubi was a critic of both the Fidel Castro regime and Cuban-exile politics.",Unknown,Journalists & Media,Firearms
1981,4,21,United States,Puerto Rico,North America,Santurce,18.386932,-66.061127,Hostage Taking (Barricade Incident),0,0,"Wells Fargo armored truck in Santurce, Puerto Rico","4/21/1981: Four members of the Macheteros robbed a Wells Fargo armored truck in Santurce, Puerto Rico.  $348,000 was stolen.  The Macheteros released a communiqué stating that the stolen money would be used to ""promote the development and organization of the revolution in Puerto Rico.""",Macheteros,Business,Firearms
1981,4,27,United States,District of Columbia,North America,Washington,38.908642,-77.015381,Facility/Infrastructure Attack,0,0,"Rug Store (Market Place) 2233 Wisconsin Ave, NW.",,Imperial Iranian Patriotic Organization,Business,Incendiary
1981,5,1,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Armed Assault,0,0,"Residence, Vice President, House of Representation of Puerto Rico",,Unknown,Government (General),Firearms
1981,5,5,United States,Puerto Rico,North America,Carolina,18.380782,-65.957387,Assassination,0,1,"Augel Viera Martinez, President",,Unknown,Government (General),Firearms
1981,5,16,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,1,0,Pan American Airlines Terminal at Kennedy Int'l Airport,,Puerto Rican Armed Resistance,Airports & Aircraft,Explosives
1981,5,18,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,Office of Hondura Consul- General (UN Mission),,Puerto Rican Armed Resistance,Government (Diplomatic),Explosives
1981,5,18,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,U.S. Mission to the United,,Puerto Rican Armed Resistance,Government (Diplomatic),Explosives
1981,5,21,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,Grounds of United Nations Headquarters,,Puerto Rican Armed Resistance,Government (Diplomatic),Explosives
1981,5,26,United States,Tennessee,North America,Nashville,36.167783,-86.778365,Bombing/Explosion,0,0,parking lot of Synagogue,,Ku Klux Klan,Religious Figures/Institutions,Explosives
1981,5,29,United States,Oregon,North America,Toledo,44.622266,-123.937354,Facility/Infrastructure Attack,0,0,1977 Hiller 12-E helicopter owned by Western Helicopter Service Inc.,"05/29/1981: In Toledo, Oregon, in the United States, two women, claiming to be part of the People's Brigade For A Healthy Genetic Future set fire to a 1977 Hiller 12-E helicopter, owned by Western Helicopter Service Inc. of Newberg, and being leased at the time by Publishers Paper Company in order to spray herbicides on 100 acres of forest near Toledo. The women said the arson was a protest against the use of herbicides, and claimed responsibility for the incident in phone calls to various news organizations, including Coast News Service, as well as in a written statement left at the Newport Post Office.  The fire caused $180,000 in damages (the total cost of the aircraft). No casualties were reported.",People's Brigade For A Healthy Genetic Future,Airports & Aircraft,Incendiary
1981,6,2,United States,New York,North America,New York City,40.697132,-73.931351,Hostage Taking (Barricade Incident),1,1,bank,"6/2/1981: Eight members of the May 19 Communist Order robbed a Brink's truck stationed outside the Chase Manhattan Bank branch in the Bronx, New York, United States.  During the incident, one security guard was killed and another was injured.  The perpetrators stole $292,000.",May 19 Communist Order,Business,Firearms
1981,6,3,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,0,0,,,Unknown,Private Citizens & Property,Explosives
1981,6,3,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,0,0,,,Unknown,Private Citizens & Property,Explosives
1981,6,3,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,,,performances,,Unknown,Private Citizens & Property,Explosives
1981,6,25,United States,California,North America,Torrance,33.835849,-118.340629,Facility/Infrastructure Attack,0,0,Institute for Historical Review building,"06/25/1981: In Torrance, California, United States, a firebomb exploded outside the building used by the Institute for Historical Review (IHR), a group that denied the Holocaust ever occurred, claiming there is no proof that the Nazis gassed Jews during World War II.  There was minor damage to the building, and no casualties resulted from the incident.  About two hours before the blast, an anonymous caller told the Associated Press, United Press International, and the City News Service, in Los Angeles, that a bomb had been planted by a group named the Jewish Defenders.  Police then confirmed the bombing, but it was unclear whether the IHR still used the building at the time.",Jewish Defenders,NGO,Incendiary
